JTC033,"计算机科学与技术毕业论文
Graduatin Thesis in Computer
Science and Technology",6.0,0.0,0,0,0,"必修
Compulsory","计算机与人
工智能学院
School of
Computing
and Artificial
Intelligence",四,2
JTC034,"人工智能毕业论文
Graduatin THesis in Artificial
Intelligence",6.0,0.0,0,0,0,"必修
Compulsory","计算机与人
工智能学院
School of
Computing
and Artificial
Intelligence",四,2
JTC038,"网络空间安全毕业论文
Graduation Thesis of the
Cybersecurity",6.0,0.0,0,0,0,"必修
Compulsory","计算机与人
工智能学院
School of
Computing
and Artificial
Intelligence",四,2
STA110,"数据科学与大数据技术毕业
论文
Graduation Thesis in Data
Science and Big Data
Technology",6.0,0.0,0,0,0,"必修
Compulsory","计算机与人
工智能学院
School of
Computing
and Artificial
Intelligence",四,2
,"合计
In Total",24,0,0,0,0,,,,
学生需按具体专业修读本专业的毕业实习与毕业论文课程。,,,,,,,,,,
